origId, sciName, taxon, year, category, code
3283,Sterna repressa,bird,2018,Least Concern,LC
3283,Sterna repressa,bird,2016,Least Concern,LC
3283,Sterna repressa,bird,2012,Least Concern,LC
3283,Sterna repressa,bird,2009,Least Concern,LC
3283,Sterna repressa,bird,2008,Least Concern,LC
3283,Sterna repressa,bird,2004,Least Concern,LC
3283,Sterna repressa,bird,2000,Lower Risk/least concern,LR/lc
3283,Sterna repressa,bird,1994,Lower Risk/least concern,LR/lc
3283,Sterna repressa,bird,1988,Lower Risk/least concern,LR/lc
3284,Sterna acuticauda,bird,2016,Endangered,EN
3284,Sterna acuticauda,bird,2012,Endangered,EN
3284,Sterna acuticauda,bird,2008,Near Threatened,NT
3284,Sterna acuticauda,bird,2006,Near Threatened,NT
3284,Sterna acuticauda,bird,2004,Near Threatened,NT
3284,Sterna acuticauda,bird,2000,Lower Risk/near threatened,LR/nt
3284,Sterna acuticauda,bird,1996,Vulnerable,VU
3284,Sterna acuticauda,bird,1994,Vulnerable,VU
3284,Sterna acuticauda,bird,1988,Lower Risk/least concern,LR/lc
3287,Sterna anaethetus,bird,NA,NA,NA
3288,Sterna fuscata,bird,NA,NA,NA
3290,Chlidonias hybrida,bird,2016,Least Concern,LC
3290,Chlidonias hybrida,bird,2012,Least Concern,LC
3290,Chlidonias hybrida,bird,2009,Least Concern,LC
3290,Chlidonias hybrida,bird,2008,Least Concern,LC
3290,Chlidonias hybrida,bird,2004,Least Concern,LC
3290,Chlidonias hybrida,bird,2000,Lower Risk/least concern,LR/lc
3290,Chlidonias hybrida,bird,1994,Lower Risk/least concern,LR/lc
3290,Chlidonias hybrida,bird,1988,Lower Risk/least concern,LR/lc
3324,Pandion haliaetus,bird,2016,Least Concern,LC
3324,Pandion haliaetus,bird,2015,Least Concern,LC
3324,Pandion haliaetus,bird,2013,Least Concern,LC
3324,Pandion haliaetus,bird,2012,Least Concern,LC
3324,Pandion haliaetus,bird,2009,Least Concern,LC
3324,Pandion haliaetus,bird,2008,Least Concern,LC
3324,Pandion haliaetus,bird,2004,Least Concern,LC
3324,Pandion haliaetus,bird,2000,Lower Risk/least concern,LR/lc
3324,Pandion haliaetus,bird,1994,Lower Risk/least concern,LR/lc
3324,Pandion haliaetus,bird,1988,Lower Risk/least concern,LR/lc
3327,Aviceda jerdoni,bird,2016,Least Concern,LC
3327,Aviceda jerdoni,bird,2015,Least Concern,LC
3327,Aviceda jerdoni,bird,2012,Least Concern,LC
3327,Aviceda jerdoni,bird,2009,Least Concern,LC
3327,Aviceda jerdoni,bird,2008,Least Concern,LC
3327,Aviceda jerdoni,bird,2004,Least Concern,LC
3327,Aviceda jerdoni,bird,2000,Lower Risk/least concern,LR/lc
3327,Aviceda jerdoni,bird,1994,Lower Risk/near threatened,LR/nt
3327,Aviceda jerdoni,bird,1988,Lower Risk/least concern,LR/lc
3329,Aviceda leuphotes,bird,2016,Least Concern,LC
3329,Aviceda leuphotes,bird,2015,Least Concern,LC
3329,Aviceda leuphotes,bird,2012,Least Concern,LC
3329,Aviceda leuphotes,bird,2009,Least Concern,LC
3329,Aviceda leuphotes,bird,2008,Least Concern,LC
3329,Aviceda leuphotes,bird,2004,Least Concern,LC
3329,Aviceda leuphotes,bird,2000,Lower Risk/least concern,LR/lc
3329,Aviceda leuphotes,bird,1994,Lower Risk/least concern,LR/lc
3329,Aviceda leuphotes,bird,1988,Lower Risk/least concern,LR/lc
3335,Pernis ptilorhyncus,bird,NA,NA,NA
3342,Elanus caeruleus,bird,2019,Least Concern,LC
3342,Elanus caeruleus,bird,2016,Least Concern,LC
3342,Elanus caeruleus,bird,2013,Least Concern,LC
3342,Elanus caeruleus,bird,2012,Least Concern,LC
3342,Elanus caeruleus,bird,2009,Least Concern,LC
3342,Elanus caeruleus,bird,2008,Least Concern,LC
3342,Elanus caeruleus,bird,2004,Least Concern,LC
3342,Elanus caeruleus,bird,2000,Lower Risk/least concern,LR/lc
3342,Elanus caeruleus,bird,1994,Lower Risk/least concern,LR/lc
3342,Elanus caeruleus,bird,1988,Lower Risk/least concern,LR/lc
3358,Haliastur indus,bird,2016,Least Concern,LC
3358,Haliastur indus,bird,2012,Least Concern,LC
3358,Haliastur indus,bird,2009,Least Concern,LC
3358,Haliastur indus,bird,2008,Least Concern,LC
3358,Haliastur indus,bird,2004,Least Concern,LC
3358,Haliastur indus,bird,2000,Lower Risk/least concern,LR/lc
3358,Haliastur indus,bird,1994,Lower Risk/least concern,LR/lc
3358,Haliastur indus,bird,1988,Lower Risk/least concern,LR/lc
3359,Haliaeetus leucogaster,bird,2016,Least Concern,LC
3359,Haliaeetus leucogaster,bird,2012,Least Concern,LC
3359,Haliaeetus leucogaster,bird,2009,Least Concern,LC
3359,Haliaeetus leucogaster,bird,2008,Least Concern,LC
3359,Haliaeetus leucogaster,bird,2004,Least Concern,LC
3359,Haliaeetus leucogaster,bird,2000,Lower Risk/least concern,LR/lc
3359,Haliaeetus leucogaster,bird,1994,Lower Risk/least concern,LR/lc
3359,Haliaeetus leucogaster,bird,1988,Lower Risk/least concern,LR/lc
3367,Ichthyophaga humilis,bird,NA,NA,NA
3368,Ichthyophaga ichthyaetus,bird,NA,NA,NA
3371,Neophron percnopterus,bird,2019,Endangered,EN
3371,Neophron percnopterus,bird,2017,Endangered,EN
3371,Neophron percnopterus,bird,2016,Endangered,EN
3371,Neophron percnopterus,bird,2014,Endangered,EN
3371,Neophron percnopterus,bird,2012,Endangered,EN
3371,Neophron percnopterus,bird,2008,Endangered,EN
3371,Neophron percnopterus,bird,2007,Endangered,EN
3371,Neophron percnopterus,bird,2004,Least Concern,LC
3371,Neophron percnopterus,bird,2000,Lower Risk/least concern,LR/lc
3371,Neophron percnopterus,bird,1994,Lower Risk/least concern,LR/lc
3371,Neophron percnopterus,bird,1988,Lower Risk/least concern,LR/lc
3374,Gyps bengalensis,bird,2017,Critically Endangered,CR
3374,Gyps bengalensis,bird,2016,Critically Endangered,CR
3374,Gyps bengalensis,bird,2015,Critically Endangered,CR
3374,Gyps bengalensis,bird,2014,Critically Endangered,CR
3374,Gyps bengalensis,bird,2013,Critically Endangered,CR
3374,Gyps bengalensis,bird,2012,Critically Endangered,CR
3374,Gyps bengalensis,bird,2010,Critically Endangered,CR
3374,Gyps bengalensis,bird,2009,Critically Endangered,CR
3374,Gyps bengalensis,bird,2008,Critically Endangered,CR
3374,Gyps bengalensis,bird,2004,Critically Endangered,CR
3374,Gyps bengalensis,bird,2000,Critically Endangered,CR
3374,Gyps bengalensis,bird,1994,Lower Risk/near threatened,LR/nt
3374,Gyps bengalensis,bird,1988,Lower Risk/least concern,LR/lc
3383,Sarcogyps calvus,bird,2016,Critically Endangered,CR
3383,Sarcogyps calvus,bird,2015,Critically Endangered,CR
3383,Sarcogyps calvus,bird,2013,Critically Endangered,CR
3383,Sarcogyps calvus,bird,2012,Critically Endangered,CR
3383,Sarcogyps calvus,bird,2009,Critically Endangered,CR
3383,Sarcogyps calvus,bird,2008,Critically Endangered,CR
3383,Sarcogyps calvus,bird,2007,Critically Endangered,CR
3383,Sarcogyps calvus,bird,2004,Near Threatened,NT
3383,Sarcogyps calvus,bird,2000,Lower Risk/near threatened,LR/nt
3383,Sarcogyps calvus,bird,1994,Lower Risk/near threatened,LR/nt
3383,Sarcogyps calvus,bird,1988,Lower Risk/least concern,LR/lc
3390,Spilornis cheela,bird,2016,Least Concern,LC
3390,Spilornis cheela,bird,2012,Least Concern,LC
3390,Spilornis cheela,bird,2009,Least Concern,LC
3390,Spilornis cheela,bird,2008,Least Concern,LC
3390,Spilornis cheela,bird,2004,Least Concern,LC
3390,Spilornis cheela,bird,2002,Least Concern,LC
3390,Spilornis cheela,bird,2000,Not Recognized,NR
3390,Spilornis cheela,bird,1994,Not Recognized,NR
3390,Spilornis cheela,bird,1988,Not Recognized,NR
3399,Circus aeruginosus,bird,2016,Least Concern,LC
3399,Circus aeruginosus,bird,2015,Least Concern,LC
3399,Circus aeruginosus,bird,2013,Least Concern,LC
3399,Circus aeruginosus,bird,2012,Least Concern,LC
3399,Circus aeruginosus,bird,2009,Least Concern,LC
3399,Circus aeruginosus,bird,2008,Least Concern,LC
3399,Circus aeruginosus,bird,2004,Least Concern,LC
3399,Circus aeruginosus,bird,2000,Lower Risk/least concern,LR/lc
3399,Circus aeruginosus,bird,1994,Lower Risk/least concern,LR/lc
3399,Circus aeruginosus,bird,1988,Lower Risk/least concern,LR/lc
3409,Circus macrourus,bird,2018,Near Threatened,NT
3409,Circus macrourus,bird,2017,Near Threatened,NT
3409,Circus macrourus,bird,2016,Near Threatened,NT
3409,Circus macrourus,bird,2013,Near Threatened,NT
3409,Circus macrourus,bird,2012,Near Threatened,NT
3409,Circus macrourus,bird,2008,Near Threatened,NT
3409,Circus macrourus,bird,2006,Near Threatened,NT
3409,Circus macrourus,bird,2004,Near Threatened,NT
3409,Circus macrourus,bird,2000,Lower Risk/near threatened,LR/nt
3409,Circus macrourus,bird,1994,Lower Risk/near threatened,LR/nt
3409,Circus macrourus,bird,1988,Lower Risk/least concern,LR/lc
3410,Circus melanoleucos,bird,2016,Least Concern,LC
3410,Circus melanoleucos,bird,2015,Least Concern,LC
3410,Circus melanoleucos,bird,2012,Least Concern,LC
3410,Circus melanoleucos,bird,2009,Least Concern,LC
3410,Circus melanoleucos,bird,2008,Least Concern,LC
3410,Circus melanoleucos,bird,2004,Least Concern,LC
3410,Circus melanoleucos,bird,2000,Lower Risk/least concern,LR/lc
3410,Circus melanoleucos,bird,1994,Lower Risk/least concern,LR/lc
3410,Circus melanoleucos,bird,1988,Lower Risk/least concern,LR/lc
3411,Circus pygargus,bird,2016,Least Concern,LC
3411,Circus pygargus,bird,2015,Least Concern,LC
3411,Circus pygargus,bird,2013,Least Concern,LC
3411,Circus pygargus,bird,2012,Least Concern,LC
3411,Circus pygargus,bird,2009,Least Concern,LC
3411,Circus pygargus,bird,2008,Least Concern,LC
3411,Circus pygargus,bird,2004,Least Concern,LC
3411,Circus pygargus,bird,2000,Lower Risk/least concern,LR/lc
3411,Circus pygargus,bird,1994,Lower Risk/least concern,LR/lc
3411,Circus pygargus,bird,1988,Lower Risk/least concern,LR/lc
3420,Accipiter trivirgatus,bird,2016,Least Concern,LC
3420,Accipiter trivirgatus,bird,2012,Least Concern,LC
3420,Accipiter trivirgatus,bird,2009,Least Concern,LC
3420,Accipiter trivirgatus,bird,2008,Least Concern,LC
3420,Accipiter trivirgatus,bird,2004,Least Concern,LC
3420,Accipiter trivirgatus,bird,2000,Lower Risk/least concern,LR/lc
3420,Accipiter trivirgatus,bird,1994,Lower Risk/least concern,LR/lc
3420,Accipiter trivirgatus,bird,1988,Lower Risk/least concern,LR/lc
3425,Accipiter badius,bird,2019,Least Concern,LC
3425,Accipiter badius,bird,2016,Least Concern,LC
3425,Accipiter badius,bird,2015,Least Concern,LC
3425,Accipiter badius,bird,2012,Least Concern,LC
3425,Accipiter badius,bird,2009,Least Concern,LC
3425,Accipiter badius,bird,2008,Least Concern,LC
3425,Accipiter badius,bird,2004,Least Concern,LC
3425,Accipiter badius,bird,2000,Lower Risk/least concern,LR/lc
3425,Accipiter badius,bird,1994,Lower Risk/least concern,LR/lc
3425,Accipiter badius,bird,1988,Lower Risk/least concern,LR/lc
3447,Accipiter virgatus,bird,2016,Least Concern,LC
3447,Accipiter virgatus,bird,2015,Least Concern,LC
3447,Accipiter virgatus,bird,2012,Least Concern,LC
3447,Accipiter virgatus,bird,2009,Least Concern,LC
3447,Accipiter virgatus,bird,2008,Least Concern,LC
3447,Accipiter virgatus,bird,2004,Least Concern,LC
3447,Accipiter virgatus,bird,2000,Lower Risk/least concern,LR/lc
3447,Accipiter virgatus,bird,1994,Lower Risk/least concern,LR/lc
3447,Accipiter virgatus,bird,1988,Lower Risk/least concern,LR/lc
3455,Accipiter nisus,bird,2016,Least Concern,LC
3455,Accipiter nisus,bird,2015,Least Concern,LC
3455,Accipiter nisus,bird,2013,Least Concern,LC
3455,Accipiter nisus,bird,2012,Least Concern,LC
3455,Accipiter nisus,bird,2009,Least Concern,LC
3455,Accipiter nisus,bird,2008,Least Concern,LC
3455,Accipiter nisus,bird,2004,Least Concern,LC
3455,Accipiter nisus,bird,2000,Lower Risk/least concern,LR/lc
3455,Accipiter nisus,bird,1994,Lower Risk/least concern,LR/lc
3455,Accipiter nisus,bird,1988,Lower Risk/least concern,LR/lc
3473,Butastur teesa,bird,2016,Least Concern,LC
3473,Butastur teesa,bird,2012,Least Concern,LC
3473,Butastur teesa,bird,2009,Least Concern,LC
3473,Butastur teesa,bird,2008,Least Concern,LC
3473,Butastur teesa,bird,2004,Least Concern,LC
3473,Butastur teesa,bird,2000,Lower Risk/least concern,LR/lc
3473,Butastur teesa,bird,1994,Lower Risk/least concern,LR/lc
3473,Butastur teesa,bird,1988,Lower Risk/least concern,LR/lc
3529,Ictinaetus malayensis,bird,NA,NA,NA
3532,Aquila rapax,bird,2018,Vulnerable,VU
3532,Aquila rapax,bird,2017,Least Concern,LC
3532,Aquila rapax,bird,2016,Least Concern,LC
3532,Aquila rapax,bird,2015,Least Concern,LC
3532,Aquila rapax,bird,2013,Least Concern,LC
3532,Aquila rapax,bird,2012,Least Concern,LC
3532,Aquila rapax,bird,2009,Least Concern,LC
3532,Aquila rapax,bird,2008,Least Concern,LC
3532,Aquila rapax,bird,2004,Least Concern,LC
3532,Aquila rapax,bird,2000,Lower Risk/least concern,LR/lc
3532,Aquila rapax,bird,1994,Lower Risk/least concern,LR/lc
3532,Aquila rapax,bird,1988,Lower Risk/least concern,LR/lc
3533,Aquila nipalensis,bird,2017,Endangered,EN
3533,Aquila nipalensis,bird,2016,Endangered,EN
3533,Aquila nipalensis,bird,2015,Endangered,EN
3533,Aquila nipalensis,bird,2013,Least Concern,LC
3533,Aquila nipalensis,bird,2012,Least Concern,LC
3533,Aquila nipalensis,bird,2011,Least Concern,LC
3533,Aquila nipalensis,bird,2009,Least Concern,LC
3533,Aquila nipalensis,bird,2008,Least Concern,LC
3533,Aquila nipalensis,bird,2004,Least Concern,LC
3533,Aquila nipalensis,bird,2000,Lower Risk/least concern,LR/lc
3533,Aquila nipalensis,bird,1994,Lower Risk/least concern,LR/lc
3533,Aquila nipalensis,bird,1988,Lower Risk/least concern,LR/lc
3541,Aquila fasciatus,bird,NA,NA,NA
3543,Hieraaetus pennatus,bird,2016,Least Concern,LC
3543,Hieraaetus pennatus,bird,2015,Least Concern,LC
3543,Hieraaetus pennatus,bird,2013,Least Concern,LC
3543,Hieraaetus pennatus,bird,2012,Least Concern,LC
3543,Hieraaetus pennatus,bird,2009,Least Concern,LC
3543,Hieraaetus pennatus,bird,2008,Least Concern,LC
3543,Hieraaetus pennatus,bird,2004,Least Concern,LC
3543,Hieraaetus pennatus,bird,2000,Lower Risk/least concern,LR/lc
3543,Hieraaetus pennatus,bird,1994,Lower Risk/least concern,LR/lc
3543,Hieraaetus pennatus,bird,1988,Lower Risk/least concern,LR/lc
3546,Lophotriorchis kienerii,bird,2018,Near Threatened,NT
3546,Lophotriorchis kienerii,bird,2016,Least Concern,LC
3546,Lophotriorchis kienerii,bird,2012,Least Concern,LC
3546,Lophotriorchis kienerii,bird,2009,Least Concern,LC
3546,Lophotriorchis kienerii,bird,2008,Least Concern,LC
3546,Lophotriorchis kienerii,bird,2004,Least Concern,LC
3546,Lophotriorchis kienerii,bird,2000,Lower Risk/least concern,LR/lc
3546,Lophotriorchis kienerii,bird,1994,Lower Risk/least concern,LR/lc
3546,Lophotriorchis kienerii,bird,1988,Lower Risk/least concern,LR/lc
3552,Nisaetus nipalensis,bird,2016,Least Concern,LC
3552,Nisaetus nipalensis,bird,2015,Least Concern,LC
3552,Nisaetus nipalensis,bird,2012,Least Concern,LC
3552,Nisaetus nipalensis,bird,2009,Least Concern,LC
3552,Nisaetus nipalensis,bird,2008,Least Concern,LC
3552,Nisaetus nipalensis,bird,2004,Least Concern,LC
3552,Nisaetus nipalensis,bird,2000,Lower Risk/least concern,LR/lc
3552,Nisaetus nipalensis,bird,1994,Lower Risk/least concern,LR/lc
3552,Nisaetus nipalensis,bird,1988,Lower Risk/least concern,LR/lc
3589,Falco naumanni,bird,2018,Least Concern,LC
3589,Falco naumanni,bird,2016,Least Concern,LC
3589,Falco naumanni,bird,2013,Least Concern,LC
3589,Falco naumanni,bird,2012,Least Concern,LC
3589,Falco naumanni,bird,2011,Least Concern,LC
3589,Falco naumanni,bird,2008,Vulnerable,VU
3589,Falco naumanni,bird,2004,Vulnerable,VU
3589,Falco naumanni,bird,2000,Vulnerable,VU
3589,Falco naumanni,bird,1996,Vulnerable,VU
3589,Falco naumanni,bird,1994,Vulnerable,VU
3589,Falco naumanni,bird,1988,Threatened,T
3590,Falco tinnunculus,bird,2016,Least Concern,LC
3590,Falco tinnunculus,bird,2015,Least Concern,LC
3590,Falco tinnunculus,bird,2013,Least Concern,LC
3590,Falco tinnunculus,bird,2012,Least Concern,LC
3590,Falco tinnunculus,bird,2009,Least Concern,LC
3590,Falco tinnunculus,bird,2008,Least Concern,LC
3590,Falco tinnunculus,bird,2004,Least Concern,LC
3590,Falco tinnunculus,bird,2000,Lower Risk/least concern,LR/lc
3590,Falco tinnunculus,bird,1994,Lower Risk/least concern,LR/lc
3590,Falco tinnunculus,bird,1988,Lower Risk/least concern,LR/lc
3602,Falco chicquera,bird,2016,Near Threatened,NT
3602,Falco chicquera,bird,2014,Near Threatened,NT
3604,Falco amurensis,bird,2016,Least Concern,LC
3604,Falco amurensis,bird,2015,Least Concern,LC
3604,Falco amurensis,bird,2012,Least Concern,LC
3604,Falco amurensis,bird,2009,Least Concern,LC
3604,Falco amurensis,bird,2008,Least Concern,LC
3604,Falco amurensis,bird,2004,Least Concern,LC
3604,Falco amurensis,bird,2000,Lower Risk/least concern,LR/lc
3604,Falco amurensis,bird,1994,Lower Risk/least concern,LR/lc
3604,Falco amurensis,bird,1988,Lower Risk/least concern,LR/lc
3610,Falco subbuteo,bird,2016,Least Concern,LC
3610,Falco subbuteo,bird,2015,Least Concern,LC
3610,Falco subbuteo,bird,2013,Least Concern,LC
3610,Falco subbuteo,bird,2012,Least Concern,LC
3610,Falco subbuteo,bird,2009,Least Concern,LC
3610,Falco subbuteo,bird,2008,Least Concern,LC
3610,Falco subbuteo,bird,2004,Least Concern,LC
3610,Falco subbuteo,bird,2000,Lower Risk/least concern,LR/lc
3610,Falco subbuteo,bird,1994,Lower Risk/least concern,LR/lc
3610,Falco subbuteo,bird,1988,Lower Risk/least concern,LR/lc
3612,Falco severus,bird,2016,Least Concern,LC
3612,Falco severus,bird,2015,Least Concern,LC
3612,Falco severus,bird,2013,Least Concern,LC
3612,Falco severus,bird,2012,Least Concern,LC
3612,Falco severus,bird,2009,Least Concern,LC
3612,Falco severus,bird,2008,Least Concern,LC
3612,Falco severus,bird,2004,Least Concern,LC
3612,Falco severus,bird,2000,Lower Risk/least concern,LR/lc
3612,Falco severus,bird,1994,Lower Risk/least concern,LR/lc
3612,Falco severus,bird,1988,Lower Risk/least concern,LR/lc
3618,Falco jugger,bird,2016,Near Threatened,NT
3618,Falco jugger,bird,2012,Near Threatened,NT
3618,Falco jugger,bird,2008,Near Threatened,NT
3618,Falco jugger,bird,2004,Near Threatened,NT
3618,Falco jugger,bird,2000,Lower Risk/least concern,LR/lc
3618,Falco jugger,bird,1994,Lower Risk/least concern,LR/lc
3618,Falco jugger,bird,1988,Lower Risk/least concern,LR/lc
3622,Falco peregrinus,bird,2019,Least Concern,LC
3622,Falco peregrinus,bird,2016,Least Concern,LC
3622,Falco peregrinus,bird,2015,Least Concern,LC
3622,Falco peregrinus,bird,2014,Least Concern,LC
3628,Tachybaptus ruficollis,bird,2019,Least Concern,LC
3628,Tachybaptus ruficollis,bird,2017,Least Concern,LC
3628,Tachybaptus ruficollis,bird,2016,Least Concern,LC
3628,Tachybaptus ruficollis,bird,2012,Least Concern,LC
3628,Tachybaptus ruficollis,bird,2009,Least Concern,LC
3628,Tachybaptus ruficollis,bird,2008,Least Concern,LC
3628,Tachybaptus ruficollis,bird,2004,Least Concern,LC
3628,Tachybaptus ruficollis,bird,2000,Lower Risk/least concern,LR/lc
3628,Tachybaptus ruficollis,bird,1994,Lower Risk/least concern,LR/lc
3628,Tachybaptus ruficollis,bird,1988,Lower Risk/least concern,LR/lc
3639,Podiceps cristatus,bird,2019,Least Concern,LC
3639,Podiceps cristatus,bird,2018,Least Concern,LC
3639,Podiceps cristatus,bird,2016,Least Concern,LC
3639,Podiceps cristatus,bird,2012,Least Concern,LC
3639,Podiceps cristatus,bird,2009,Least Concern,LC
3639,Podiceps cristatus,bird,2008,Least Concern,LC
3639,Podiceps cristatus,bird,2004,Least Concern,LC
3639,Podiceps cristatus,bird,2000,Lower Risk/least concern,LR/lc
3639,Podiceps cristatus,bird,1994,Lower Risk/least concern,LR/lc
3639,Podiceps cristatus,bird,1988,Lower Risk/least concern,LR/lc
3662,Anhinga melanogaster,bird,2016,Near Threatened,NT
3662,Anhinga melanogaster,bird,2012,Near Threatened,NT
3662,Anhinga melanogaster,bird,2008,Near Threatened,NT
3662,Anhinga melanogaster,bird,2006,Near Threatened,NT
3662,Anhinga melanogaster,bird,2004,Near Threatened,NT
3662,Anhinga melanogaster,bird,2000,Lower Risk/near threatened,LR/nt
3662,Anhinga melanogaster,bird,1994,Lower Risk/near threatened,LR/nt
3662,Anhinga melanogaster,bird,1988,Lower Risk/least concern,LR/lc
3667,Phalacrocorax niger,bird,NA,NA,NA
3676,Phalacrocorax fuscicollis,bird,2018,Least Concern,LC
3676,Phalacrocorax fuscicollis,bird,2016,Least Concern,LC
3676,Phalacrocorax fuscicollis,bird,2012,Least Concern,LC
3676,Phalacrocorax fuscicollis,bird,2009,Least Concern,LC
3676,Phalacrocorax fuscicollis,bird,2008,Least Concern,LC
3676,Phalacrocorax fuscicollis,bird,2004,Least Concern,LC
